,Year,To_Country,Participant,Song,Total_Points,Round,Rank,Winner,danceability,wins_up_to_the_year,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,Albania,Armenia,Australia,Austria,Azerbaijan,Belarus,Belgium,Bosnia and Herzegovina,Bulgaria,Croatia,Cyprus,Czechia,Denmark,Estonia,Finland,France,Georgia,Germany,Greece,Hungary,Iceland,Ireland,Israel,Italy,Kazakhstan,Latvia,Lithuania,Luxembourg,Malta,"Moldova, Republic of",Monaco,Montenegro,Netherlands,North Macedonia,Norway,Poland,Portugal,Romania,Russian Federation,San Marino,Serbia,Slovakia,Slovenia,Spain,Sweden,Switzerland,Turkey,Ukraine,United Kingdom,won_last_year,Total_Participations_Up_To_The_Year,Top3_Count
463,1984,Austria,Anita,Einfach Weg,5,Final,19,0,0.757,1,0.999,4.0,-3.162,1.0,0.0538,0.114,0.0,0.326,0.901,121.005,193733.0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0,1.0
482,1985,Norway,Bobbysocks,La Det Swinge,123,Final,1,1,0.603,1,0.747,6.0,-9.7,1.0,0.0851,0.604,0.0,0.161,0.436,137.286,176213.0,0,0,0,12,0,0,12,0,0,0,0,0,12,0,4,2,0,12,1,0,0,12,12,6,0.0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,6,0,0,12,0,25.0,2.0
480,1985,Germany,Wind,Für Alle,105,Final,2,0,0.478,1,0.26,7.0,-11.689,1.0,0.0286,0.743,0.0,0.11,0.449,94.655,224507.0,0,0,0,0,0,0,10,0,0,0,12,0,10,0,10,8,0,0,0,0,0,4,7,0,0.0,0,0,10,0,0,0,0,0,0,8,0,7,0,0,0,0,0,0,10,8,0,0,0,1,0,29.0,7.0
479,1985,Sweden,Kikki Danielsson,Bra Vibrationer,103,Final,3,0,0.467,2,0.779,0.0,-3.071,1.0,0.0336,0.455,0.0,0.176,0.749,191.287,186453.0,0,0,0,4,0,0,7,0,0,0,0,0,8,0,12,7,0,8,0,0,0,10,6,4,0.0,0,0,5,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,2,0,8,4,0,6,1,25.0,5.0
481,1985,United Kingdom,Vikki,Love Is...,100,Final,4,0,0.15,4,0.979,10.0,-8.73,0.0,0.106,0.028,0.0,0.0751,0.0329,136.366,196000.0,0,0,0,2,0,0,6,0,0,0,0,0,5,0,7,6,0,5,4,0,0,5,2,8,0.0,0,0,8,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,5,4,10,10,0,0,0,28.0,16.0
475,1985,Israel,Izhar Cohen,Olé Olé,93,Final,5,0,0.364,2,0.898,4.0,-6.416,0.0,0.388,0.457,0.0,0.994,0.735,138.325,198754.0,0,0,0,7,0,0,0,0,0,0,5,0,4,0,0,12,0,7,2,0,0,8,0,5,0.0,0,0,6,0,0,0,0,0,0,10,0,5,0,0,0,0,0,0,8,2,7,0,0,5,0,11.0,4.0
467,1985,Ireland,Maria Christian,Wait Until The Weekend Comes,91,Final,6,0,0.378,2,0.711,3.0,-6.275,1.0,0.0544,0.691,4.82e-05,0.969,0.274,119.381,195370.0,0,0,0,10,0,0,8,0,0,0,7,0,3,0,1,3,0,4,0,0,0,0,8,12,0.0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,4,7,5,5,0,3,0,20.0,5.0
483,1985,Italy,Al Bano and Romina Power,"Magic, Oh Magic",78,Final,7,0,0.541,1,0.504,0.0,-13.538,1.0,0.0466,0.443,0.0,0.0531,0.63,172.318,218840.0,0,0,0,6,0,0,2,0,0,0,10,0,1,0,6,5,0,0,0,0,0,0,4,0,0.0,0,0,12,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,12,0,0,8,0,0,0,27.0,5.0
478,1985,Austria,Gary Lux,Kinder Dieser Welt,60,Final,8,0,0.668,1,0.867,9.0,-2.922,1.0,0.03,0.292,0.0,0.157,0.898,121.939,178976.0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,1,0,10,5,0,0,3,10,0,0.0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,1,0,0,10,0,24.0,1.0
468,1985,Finland,Sonja Lumme,Eläköön Elämä,58,Final,9,0,0.75,0,0.708,2.0,-9.071,0.0,0.0465,0.442,2.49e-05,0.324,0.858,138.382,169373.0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,10,0,0,6,1,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,2,3,0,7,0,24.0,0.0
473,1985,France,Roger Bens,Femme Dans Ses Rêves Aussi,56,Final,10,0,0.393,5,0.878,5.0,-5.367,0.0,0.251,0.668,6.6e-06,0.97,0.782,157.486,184993.0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,5,0,0,0,12,0,0,0,3,10,0.0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,4,1,0,2,0,27.0,14.0
470,1985,Denmark,Hot Eyes,Sku' Du Spør Fra No'n,41,Final,11,0,0.537,1,0.969,1.0,-3.536,1.0,0.0525,0.0292,0.0,0.354,0.486,143.968,158307.0,0,0,0,5,0,0,3,0,0,0,3,0,0,0,0,10,0,6,0,0,0,0,0,2,0.0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,18.0,2.0
484,1985,Switzerland,Mariella Farré and Pino Gasparini,Piano Piano,39,Final,12,0,0.494,1,0.0453,5.0,-28.914,1.0,0.0378,0.995,0.927,0.112,0.103,80.743,165995.0,0,0,0,1,0,0,5,0,0,0,2,0,6,0,3,0,0,1,3,0,0,0,0,0,0.0,0,0,2,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,1,0,6,0,0,0,29.0,4.0
477,1985,Luxembourg,"Margo, Franck Olivier, Diane Solomon, Ireen Sheer, Malcolm Roberts and Chris Roberts","Children, Kinder, Enfants",37,Final,13,0,0.638,5,0.907,5.0,-9.357,0.0,0.0424,0.0208,0.855,0.107,0.0362,124.007,245927.0,0,0,0,8,0,0,0,0,0,0,0,0,2,0,0,4,0,3,0,0,0,0,5,1,0.0,0,0,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,6.0
472,1985,Türkiye,MFÖ,Di Dai Di Dai Dai (a'sik Oldum),36,Final,14,0,0.702,0,0.928,9.0,-4.919,0.0,0.0349,0.0685,0.0131,0.291,0.709,140.023,194644.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,0.0
471,1985,Spain,Paloma San Basilio,La Fiesta Terminó,36,Final,14,0,0.467,2,0.474,5.0,-4.769,1.0,0.0266,0.574,0.0,0.353,0.375,79.989,206280.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,6,0,0,2,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,12,0,4,0,25.0,6.0
469,1985,Cyprus,Lia Vishy,To Katalava Arga,15,Final,16,0,0.785,0,0.864,11.0,-4.966,0.0,0.0323,0.0545,0.0,0.0644,0.847,112.045,178793.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5.0,0.0
476,1985,Greece,Takis Biniaris,Miazoume,15,Final,16,0,0.686,0,0.901,8.0,-6.399,0.0,0.0328,0.316,0.0,0.0499,0.899,135.018,197091.0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,9.0,0.0
474,1985,Portugal,Adelaïde,"Penso Em Ti, Eu Sei",9,Final,18,0,0.215,0,0.703,0.0,-7.261,1.0,0.106,0.744,0.0,0.971,0.351,80.161,202796.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,21.0,0.0
466,1985,Belgium,Linda Lepomme,Laat Me Nu Gaan,7,Final,19,0,0.268,0,0.735,2.0,-7.13,0.0,0.0918,0.83,3.87e-06,0.952,0.418,128.477,187667.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,29.0,1.0
496,1986,Belgium,Sandra Kim,J'aime La Vie,176,Final,1,1,0.593,1,0.663,2.0,-9.954,1.0,0.0322,0.408,0.0,0.126,0.728,139.159,184794.0,0,0,0,6,0,0,0,0,0,0,10,0,10,0,12,12,0,1,0,0,10,12,5,0,0.0,0,0,10,0,0,0,0,10,0,8,0,12,0,0,0,0,0,0,10,6,10,12,0,10,0,30.0,2.0
494,1986,Switzerland,Daniela Simons,Pas Pour Moi,140,Final,2,0,0.423,1,0.672,7.0,-9.285,0.0,0.0376,0.808,0.000938,0.243,0.751,167.169,161256.0,0,0,0,4,0,0,12,0,0,0,5,0,4,0,7,7,0,0,0,0,3,10,12,0,0.0,0,0,12,0,0,0,0,12,0,5,0,10,0,0,0,0,0,0,4,12,0,10,0,5,0,30.0,5.0
493,1986,Luxembourg,Sherisse Laurence,L'amour De Ma Vie,117,Final,3,0,0.835,5,0.392,4.0,-13.503,0.0,0.0438,0.875,0.00078,0.1,0.553,124.064,169227.0,0,0,0,10,0,0,10,0,0,0,8,0,2,0,4,8,0,12,0,0,1,7,4,0,0.0,0,0,0,0,0,0,0,8,0,12,0,6,0,0,0,0,0,0,0,10,2,0,0,8,0,29.0,7.0
495,1986,Ireland,Luv Bug,You Can Count On Me,96,Final,4,0,0.552,2,0.325,9.0,-14.908,1.0,0.0284,0.259,1.27e-05,0.453,0.736,111.937,194893.0,0,0,0,12,0,0,2,0,0,0,0,0,12,0,8,3,0,0,0,0,8,0,6,0,0.0,0,0,3,0,0,0,0,0,0,2,0,8,0,0,0,0,0,0,12,7,0,5,0,0,0,21.0,5.0
500,1986,Sweden,Lasse Holm and Monica Törnell,E' De' Det Här Du Kallar Kärlek,78,Final,5,0,0.638,2,0.883,5.0,-4.273,1.0,0.0409,0.253,0.0,0.146,0.913,118.198,169784.0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,5,2,0,4,0,0,12,0,0,0,0.0,0,0,5,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,7,0,12,0,0,3,0,26.0,5.0
501,1986,Denmark,Lise Haavik and Trax,Du Er Fuld Af Løgn,77,Final,6,0,0.653,1,0.668,4.0,-8.749,1.0,0.0574,0.32,0.0,0.0608,0.966,189.715,168400.0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5,0,7,0,0,7,4,10,0,0.0,0,0,0,0,0,0,0,4,0,10,0,5,0,0,0,0,0,0,5,4,3,0,0,6,0,19.0,2.0
489,1986,United Kingdom,Ryder,Runner In The Night,72,Final,7,0,0.296,4,0.164,5.0,-20.847,0.0,0.0328,0.989,0.946,0.129,0.208,85.408,226025.0,0,0,0,3,0,0,0,0,0,0,2,0,8,0,10,10,0,5,0,0,0,0,2,0,0.0,0,0,4,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,2,8,4,6,0,0,0,29.0,16.0
497,1986,Germany,Ingrid Peters,Über Die Brücke Geh'n,62,Final,8,0,0.576,1,0.85,8.0,-4.499,1.0,0.0266,0.0774,0.0,0.304,0.645,139.888,170293.0,0,0,0,8,0,0,7,0,0,0,0,0,7,0,2,0,0,0,0,0,0,8,0,0,0.0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,12,0,30.0,7.0
492,1986,Türkiye,Klips ve Onlar,Halley,53,Final,9,0,0.54,0,0.175,10.0,-30.502,1.0,0.0967,0.776,0.0449,0.261,0.716,186.05,174961.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,0.0
485,1986,Spain,Cadillac,Valentino,51,Final,10,0,0.676,2,0.883,7.0,-4.706,1.0,0.034,0.0322,0.0,0.113,0.776,138.496,218280.0,0,0,0,7,0,0,3,0,0,0,0,0,3,0,1,6,0,0,0,0,2,5,0,0,0.0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,8,0,1,0,26.0,6.0
486,1986,Yugoslavia,Doris Dragovic,Zeljo Moja,49,Final,11,0,0.65,0,0.622,3.0,-6.528,1.0,0.0362,0.138,0.0,0.342,0.295,111.944,176707.0,0,0,0,1,0,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,5,3,1,0,0.0,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,1,0,3,0,7,0,21.0,0.0
488,1986,Norway,Ketil Stokkan,Romeo,44,Final,12,0,0.733,1,0.78,1.0,-4.257,0.0,0.0272,0.168,2.76e-06,0.312,0.877,122.059,180453.0,0,0,0,0,0,0,5,0,0,0,6,0,5,0,0,4,0,6,0,0,4,6,0,0,0.0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,26.0,2.0
491,1986,Netherlands,Frizzle Sizzle,Alles Heeft Ritme,40,Final,13,0,0.696,4,0.851,9.0,-8.725,1.0,0.0564,0.352,0.000102,0.154,0.94,155.415,182813.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,10,0,0,0,0,8,0,0.0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,7,0,0,0,29.0,5.0
503,1986,Portugal,Dora,Não Sejas Mau Para Mim,28,Final,14,0,0.648,0,0.562,9.0,-6.124,1.0,0.0535,0.645,3.24e-05,0.1,0.374,72.014,153315.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0.0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,0,0,4,0,4,0,22.0,0.0
502,1986,Finland,Kari Kuivalainen,Päivä Kahden Ihmisen,22,Final,15,0,0.358,0,0.347,2.0,-9.806,1.0,0.0282,0.809,0.00413,0.288,0.263,137.943,186786.0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,0,3,0,0,6,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25.0,0.0
490,1986,Iceland,Icy,Gleðibankinn,19,Final,16,0,0.692,0,0.755,4.0,-8.368,1.0,0.0367,0.0803,0.0,0.0774,0.562,133.107,183113.0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,2,0,2,0,0,0,1.0,0.0
487,1986,France,Cocktail Chic,Européennes,13,Final,17,0,0.469,5,0.73,7.0,-5.996,1.0,0.0615,0.00663,0.0,0.0863,0.546,145.987,204085.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,28.0,14.0
499,1986,Austria,Timna Brauer,Die Zeit Ist Einsam,12,Final,18,0,0.0778,1,0.0837,1.0,-36.599,1.0,0.0601,0.925,0.687,0.112,0.0383,81.446,200669.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,2,0,0,0,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,1.0
504,1986,Israel,Moti Galadi and Sarai Tzuriel,Yavoh Yom,7,Final,19,0,0.695,2,0.948,5.0,-7.351,1.0,0.0594,0.14,7.24e-06,0.0737,0.852,142.037,308480.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,12.0,4.0
498,1986,Cyprus,Elpida,Tora Zo,4,Final,20,0,0.658,0,0.455,8.0,-9.136,0.0,0.0509,0.867,0.00845,0.251,0.261,92.786,181500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0.0
519,1987,Ireland,Johnny Logan,Hold Me Now,172,Final,1,1,0.517,3,0.277,5.0,-12.892,1.0,0.0353,0.716,0.0,0.578,0.281,74.839,173813.0,0,0,0,12,0,0,12,0,0,0,8,0,5,0,12,1,0,6,0,0,0,0,4,12,0.0,0,0,10,0,0,0,0,12,0,8,0,8,0,0,0,0,0,0,10,12,12,10,0,12,0,22.0,6.0
524,1987,Germany,Wind,Laß Die Sonne In Dein Herz,141,Final,2,0,0.773,1,0.683,6.0,-6.786,1.0,0.0425,0.115,0.0,0.0443,0.971,93.009,186187.0,0,0,0,10,0,0,10,0,0,0,6,0,12,0,10,6,0,0,0,0,12,7,8,4,0.0,0,0,6,0,0,0,0,10,0,3,0,5,0,0,0,0,0,0,1,7,1,6,0,10,0,31.0,8.0
514,1987,Italy,Umberto Tozzi and Raf,Gente Di Mare,103,Final,3,0,0.464,1,0.545,4.0,-4.035,1.0,0.0276,0.491,0.0,0.112,0.329,83.036,253227.0,0,0,0,6,0,0,5,0,0,0,1,0,0,0,4,0,0,12,0,0,3,12,3,0,0.0,0,0,4,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,12,1,7,8,0,1,0,28.0,6.0
518,1987,Yugoslavia,Novi Fosili,Ja Sam Za Ples,92,Final,4,0,0.731,0,0.702,7.0,-14.098,1.0,0.0419,0.257,1.69e-06,0.471,0.988,146.036,144867.0,0,0,0,8,0,0,8,0,0,0,10,0,8,0,0,2,0,0,2,0,10,1,7,0,0.0,0,0,0,0,0,0,0,0,0,12,0,6,0,0,0,0,0,0,6,0,0,12,0,0,0,22.0,0.0
516,1987,Netherlands,Marcha,Rechtop In De Wind,83,Final,5,0,0.657,4,0.619,10.0,-8.695,1.0,0.0275,0.136,0.0,0.148,0.493,129.98,184440.0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,12,0,0,3,0,0,6,5,10,0.0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,7,0,3,0,30.0,5.0
520,1987,Denmark,Anne-Catherine Herdorf and Bandjo,En Lille Melodi,83,Final,5,0,0.667,1,0.373,0.0,-12.477,1.0,0.251,0.963,3.09e-05,0.613,0.676,109.817,178880.0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,8,8,0,0,8,0,7,4,6,2,0.0,0,0,0,0,0,0,0,6,0,7,0,1,0,0,0,0,0,0,0,8,3,1,0,7,0,20.0,2.0
522,1987,Cyprus,Alexia,Aspro Mavro,80,Final,7,0,0.793,0,0.561,9.0,-10.554,1.0,0.0295,0.322,1.92e-05,0.0959,0.931,94.317,286160.0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,6,5,0,3,12,0,6,8,0,0,0.0,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,2,4,0,0,6,0,7.0,0.0
511,1987,Israel,Datner and Kushnir,Shir Habatlanim,73,Final,8,0,0.719,2,0.0691,2.0,-12.385,1.0,0.0432,0.944,0.0,0.677,0.964,49.471,53733.0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,7,10,0,8,0,0,5,5,0,0,0.0,0,0,0,0,0,0,0,3,0,2,0,10,0,0,0,0,0,0,0,4,8,0,0,4,0,13.0,4.0
508,1987,Norway,Kate Gulbrandsen,Mitt Liv,65,Final,9,0,0.6,1,0.422,1.0,-12.669,1.0,0.0266,0.524,0.0,0.301,0.434,83.39,184773.0,0,0,0,4,0,0,7,0,0,0,3,0,3,0,5,4,0,7,0,0,0,2,0,7,0.0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,10,6,0,0,0,0,27.0,2.0
521,1987,Greece,Bang,Stop!,64,Final,10,0,0.741,0,0.691,7.0,-7.879,1.0,0.0494,0.161,0.0,0.0801,0.385,109.984,165273.0,0,0,0,0,0,0,2,0,0,0,12,0,6,0,0,7,0,0,0,0,1,0,0,8,0.0,0,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,10.0,0.0
512,1987,Belgium,Liliane Saint-Pierre,Soldiers Of Love,56,Final,11,0,0.56,1,0.466,0.0,-6.465,0.0,0.0385,0.865,0.0,0.113,0.324,122.199,231749.0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,3,0,0,4,0,0,0,0,2,6,0.0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,0,0,4,0,8,1,31.0,2.0
507,1987,Sweden,Lotta Engberg,Boogaloo,50,Final,12,0,0.558,2,0.887,3.0,-5.68,1.0,0.0563,0.634,1.9e-05,0.869,0.897,167.98,175670.0,0,0,0,0,0,0,1,0,0,0,7,0,7,0,0,3,0,0,0,0,8,0,12,3,0.0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0,0,27.0,5.0
526,1987,United Kingdom,Rikki,Only The Light,47,Final,13,0,0.67,4,0.608,0.0,-15.969,1.0,0.0355,0.0177,0.00473,0.0296,0.896,131.032,428240.0,0,0,0,5,0,0,3,0,0,0,2,0,4,0,1,0,0,0,0,0,0,3,10,0,0.0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,5,3,0,0,0,30.0,16.0
525,1987,France,Christine Minier,Les Mots D'amour N'ont Pas De Dimanche,44,Final,14,0,0.357,5,0.382,0.0,-6.728,1.0,0.0452,0.894,0.0,0.172,0.442,83.68,206133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,4,10,0,5,0.0,0,0,12,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,29.0,14.0
523,1987,Finland,Vicky Rosti,Sata Salamaa,32,Final,15,0,0.644,0,0.794,7.0,-7.804,1.0,0.0504,0.269,9.09e-06,0.305,0.774,134.019,184067.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0,0,2,0,0,0,0,8,0,10,0,4,0,0,0,0,0,0,2,3,0,0,0,0,0,26.0,0.0
509,1987,Iceland,Halla Margarét,Hægt Og Hljótt,28,Final,16,0,0.456,0,0.239,2.0,-13.063,1.0,0.0361,0.867,0.901,0.1,0.158,80.702,181849.0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10,6,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2.0,0.0
517,1987,Switzerland,Carole Rich,Moitié Moitié,26,Final,17,0,0.746,1,0.668,9.0,-8.082,0.0,0.0608,0.17,0.000854,0.24,0.808,114.974,231040.0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,2,0,1,0,0.0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,31.0,5.0
506,1987,Portugal,Nevada,Neste Barco à Vela,15,Final,18,0,0.642,0,0.584,5.0,-4.607,1.0,0.0302,0.842,0.0,0.474,0.378,102.126,168573.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,23.0,0.0
505,1987,Spain,Patricia Kraus,No Estás Solo,10,Final,19,0,0.614,2,0.69,5.0,-7.124,1.0,0.0375,0.418,0.0,0.0611,0.369,133.381,187022.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0,6.0
510,1987,Austria,Gary Lux,Nur Noch Gefühl,8,Final,20,0,0.885,1,0.508,9.0,-6.444,0.0,0.0518,0.244,0.0,0.114,0.846,102.071,191373.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0,1.0
515,1987,Luxembourg,Plastic Bertrand,Amour Amour,4,Final,21,0,0.914,5,0.883,11.0,-5.946,1.0,0.046,0.0768,0.435,0.0539,0.981,124.095,178867.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,30.0,7.0
513,1987,Türkiye,Seyyal Tanner and Lokomotif,Sarkim Sevgi üstüne,0,Final,22,0,0.615,0,0.781,1.0,-8.316,0.0,0.0471,0.0493,0.0,0.127,0.757,130.731,176840.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,0.0
534,1988,Switzerland,Céline Dion,Ne Partez Pas Sans Moi,137,Final,1,1,0.491,2,0.657,5.0,-5.758,1.0,0.0275,0.225,0.0,0.361,0.322,144.279,186240.0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,1,0,12,10,0,7,10,4,7,0.0,0,0,1,0,0,0,0,10,0,8,0,12,0,0,0,0,0,0,8,12,0,10,0,10,0,32.0,6.0
530,1988,United Kingdom,Scott Fitzgerald,Go,136,Final,2,0,0.447,4,0.429,11.0,-13.528,0.0,0.0284,0.635,0.0,0.355,0.36,163.613,190067.0,0,0,0,10,0,0,12,0,0,0,0,0,10,0,10,0,0,10,6,0,1,7,10,12,0.0,0,0,8,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,10,5,5,12,0,0,0,31.0,17.0
538,1988,Denmark,Hot Eyes,Ka' Du Se Hva' Jeg Sa',92,Final,3,0,0.664,1,0.677,11.0,-6.375,0.0,0.341,0.0519,0.767,0.65,0.682,121.967,349938.0,0,0,0,12,0,0,7,0,0,0,0,0,0,0,4,12,0,4,0,0,10,4,6,0,0.0,0,0,0,0,0,0,0,12,0,10,0,6,0,0,0,0,0,0,1,3,1,0,0,0,0,21.0,3.0
542,1988,Luxembourg,Lara Fabian,Croire,90,Final,4,0,0.566,5,0.269,6.0,-11.009,1.0,0.0254,0.732,5.31e-05,0.102,0.119,88.662,164880.0,0,0,0,1,0,0,8,0,0,0,0,0,2,0,12,0,0,0,2,0,4,12,0,2,0.0,0,0,0,0,0,0,0,5,0,6,0,4,0,0,0,0,0,0,0,10,12,0,0,7,0,31.0,7.0
540,1988,Norway,Karoline Krüger,For Vår Jord,88,Final,5,0,0.613,1,0.368,9.0,-13.441,1.0,0.0294,0.623,0.0,0.084,0.386,140.005,184007.0,0,0,0,3,0,0,3,0,0,0,0,0,5,0,7,0,0,1,7,0,5,8,1,4,0.0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0,8,0,0,0,12,0,28.0,2.0
